28.9,0.000491587,0.003737605,0.032016779,0.296115197,0.857052977,0.939297169,0.982684637,0.964989586,0.467982822,0.020570696,0.001694801,0.004572561,0.001189999,0.000637499,0.001275215,0.000510798
28.905,0.000491608,0.003737607,0.032016779,0.296115172,0.857053027,0.939297201,0.982684159,0.964804179,0.466761512,0.020440642,0.001694634,0.004572561,0.001189998,0.000637501,0.001275215,0.000510898
28.91,0.000491628,0.003737608,0.032016779,0.296115147,0.857053077,0.939297234,0.982683676,0.964617703,0.465541063,0.020311569,0.001694469,0.004572561,0.001189998,0.000637502,0.001275215,0.000511001
28.915,0.000491648,0.00373761,0.032016778,0.296115122,0.857053127,0.939297266,0.982683187,0.964430153,0.464321492,0.020183473,0.001694308,0.004572561,0.001189997,0.000637504,0.001275215,0.000511107
28.92,0.000491668,0.003737611,0.032016778,0.296115097,0.857053177,0.939297298,0.982682691,0.964241527,0.463102814,0.020056346,0.001694149,0.00457256,0.001189996,0.000637506,0.001275215,0.000511217
28.925,0.000491689,0.003737613,0.032016778,0.296115072,0.857053227,0.93929733,0.98268219,0.964051822,0.461885038,0.01993018,0.001693994,0.00457256,0.001189996,0.000637507,0.001275216,0.00051133
28.93,0.000491709,0.003737614,0.032016778,0.296115047,0.857053277,0.939297361,0.982681683,0.963861034,0.460668174,0.01980497,0.00169384,0.00457256,0.001189995,0.000637509,0.001275216,0.000511447
28.935,0.000491729,0.003737616,0.032016778,0.296115022,0.857053327,0.939297393,0.98268117,0.963669158,0.459452238,0.019680711,0.00169369,0.00457256,0.001189995,0.000637511,0.001275216,0.000511567
28.94,0.000491749,0.003737617,0.032016778,0.296114996,0.857053377,0.939297424,0.982680651,0.963476194,0.458237241,0.019557393,0.001693542,0.004572559,0.001189994,0.000637512,0.001275216,0.000511691
28.945,0.000491769,0.003737619,0.032016778,0.296114971,0.857053428,0.939297456,0.982680125,0.963282137,0.45702319,0.019435011,0.001693396,0.004572559,0.001189994,0.000637514,0.001275216,0.000511819
28.95,0.00049179,0.003737621,0.032016777,0.296114946,0.857053478,0.939297487,0.982679593,0.963086984,0.455810097,0.019313558,0.001693253,0.004572559,0.001189993,0.000637516,0.001275216,0.000511951
28.955,0.00049181,0.003737622,0.032016777,0.29611492,0.857053529,0.939297519,0.982679055,0.962890732,0.454597968,0.019193026,0.001693112,0.004572559,0.001189993,0.000637518,0.001275217,0.000512087
28.96,0.00049183,0.003737624,0.032016777,0.296114895,0.85705358,0.93929755,0.982678511,0.962693375,0.453386811,0.01907341,0.001692974,0.004572559,0.001189993,0.000637519,0.001275217,0.000512228
28.965,0.000491851,0.003737625,0.032016777,0.296114869,0.857053631,0.939297581,0.98267796,0.962494908,0.452176639,0.018954706,0.001692838,0.004572558,0.001189992,0.000637521,0.001275217,0.000512373
28.97,0.000491871,0.003737627,0.032016777,0.296114844,0.857053682,0.939297612,0.982677402,0.962295326,0.450967466,0.018836908,0.001692704,0.004572558,0.001189992,0.000637523,0.001275217,0.000512522
28.975,0.000491891,0.003737628,0.032016777,0.296114818,0.857053734,0.939297643,0.982676838,0.962094628,0.449759303,0.01872001,0.001692572,0.004572558,0.001189992,0.000637525,0.001275217,0.000512676
28.98,0.000491912,0.00373763,0.032016777,0.296114793,0.857053786,0.939297674,0.982676268,0.961892807,0.448552156,0.018604006,0.001692443,0.004572557,0.001189992,0.000637527,0.001275217,0.000512835
28.985,0.000491932,0.003737631,0.032016776,0.296114767,0.857053838,0.939297705,0.982675691,0.961689857,0.44734604,0.018488892,0.001692316,0.004572557,0.001189992,0.000637529,0.001275217,0.000512998
28.99,0.000491952,0.003737633,0.032016776,0.296114741,0.857053891,0.939297736,0.982675108,0.961485776,0.446140973,0.018374663,0.001692191,0.004572557,0.001189992,0.000637531,0.001275218,0.000513167
28.995,0.000491972,0.003737635,0.032016776,0.296114716,0.857053944,0.939297767,0.982674517,0.961280561,0.444936967,0.018261313,0.001692068,0.004572557,0.001189992,0.000637533,0.001275218,0.000513341
29,0.000491993,0.003737636,0.032016776,0.29611469,0.857053996,0.939297797,0.982673919,0.961074209,0.443734029,0.018148834,0.001691948,0.004572556,0.001189992,0.000637535,0.001275218,0.00051352
29.005,0.000492013,0.003737638,0.032016776,0.296114665,0.857054049,0.939297828,0.982673315,0.960866716,0.442532173,0.018037221,0.001691829,0.004572556,0.001189992,0.000637537,0.001275218,0.000513704
29.01,0.000492033,0.003737639,0.032016776,0.296114639,0.857054103,0.939297858,0.982672703,0.960658079,0.441331408,0.017926467,0.001691712,0.004572556,0.001189992,0.000637539,0.001275218,0.000513894
29.015,0.000492053,0.003737641,0.032016776,0.296114614,0.857054156,0.939297888,0.982672084,0.960448293,0.440131743,0.017816567,0.001691598,0.004572555,0.001189992,0.000637541,0.001275218,0.00051409
29.02,0.000492074,0.003737642,0.032016775,0.296114588,0.857054209,0.939297918,0.982671458,0.960237357,0.438933189,0.017707514,0.001691485,0.004572555,0.001189992,0.000637543,0.001275219,0.000514292
29.025,0.000492094,0.003737644,0.032016775,0.296114563,0.857054263,0.939297948,0.982670825,0.960025267,0.437735755,0.017599302,0.001691374,0.004572555,0.001189992,0.000637546,0.001275219,0.0005145
29.03,0.000492114,0.003737645,0.032016775,0.296114537,0.857054316,0.939297978,0.982670184,0.959812018,0.436539446,0.017491924,0.001691265,0.004572555,0.001189993,0.000637548,0.001275219,0.000514714
29.035,0.000492134,0.003737647,0.032016775,0.296114511,0.85705437,0.939298007,0.982669536,0.959597606,0.435344272,0.017385377,0.001691157,0.004572554,0.001189993,0.00063755,0.001275219,0.000514935
29.04,0.000492154,0.003737648,0.032016775,0.296114486,0.857054423,0.939298037,0.98266888,0.959382024,0.434150242,0.017279654,0.001691052,0.004572554,0.001189994,0.000637552,0.001275219,0.000515162
29.045,0.000492174,0.00373765,0.032016775,0.29611446,0.857054477,0.939298066,0.982668217,0.959165269,0.432957371,0.017174753,0.001690948,0.004572554,0.001189994,0.000637554,0.001275219,0.000515396
29.05,0.000492194,0.003737651,0.032016774,0.296114434,0.85705453,0.939298095,0.982667546,0.958947337,0.431765673,0.017070668,0.001690847,0.004572554,0.001189994,0.000637556,0.001275219,0.000515637
29.055,0.000492214,0.003737653,0.032016774,0.296114409,0.857054584,0.939298125,0.982666868,0.958728224,0.43057515,0.016967392,0.001690747,0.004572553,0.001189995,0.000637558,0.00127522,0.000515886
29.06,0.000492234,0.003737654,0.032016774,0.296114383,0.857054639,0.939298154,0.982666182,0.958507924,0.429385818,0.016864922,0.001690649,0.004572553,0.001189996,0.00063756,0.00127522,0.000516141
29.065,0.000492254,0.003737656,0.032016774,0.296114357,0.857054692,0.939298183,0.982665489,0.958286432,0.428197696,0.016763255,0.001690553,0.004572553,0.001189996,0.000637562,0.00127522,0.000516405
29.07,0.000492274,0.003737657,0.032016774,0.296114331,0.857054747,0.939298212,0.982664787,0.95806375,0.427010791,0.016662382,0.001690458,0.004572552,0.001189997,0.000637564,0.00127522,0.000516677
29.075,0.000492294,0.003737658,0.032016774,0.296114305,0.857054802,0.939298241,0.982664077,0.95783987,0.425825112,0.016562299,0.001690366,0.004572552,0.001189997,0.000637566,0.00127522,0.000516956
29.08,0.000492314,0.00373766,0.032016773,0.296114279,0.857054857,0.93929827,0.982663359,0.957614791,0.424640674,0.016463,0.001690275,0.004572552,0.001189998,0.000637569,0.00127522,0.000517244
29.085,0.000492333,0.003737661,0.032016773,0.296114253,0.857054912,0.939298299,0.982662632,0.95738851,0.423457482,0.016364478,0.001690185,0.004572552,0.001189999,0.000637571,0.00127522,0.000517541
29.09,0.000492353,0.003737663,0.032016773,0.296114226,0.857054968,0.939298328,0.982661897,0.957161022,0.422275545,0.016266729,0.001690097,0.004572551,0.001189999,0.000637573,0.00127522,0.000517846
29.095,0.000492373,0.003737664,0.032016773,0.2961142,0.857055024,0.939298356,0.982661154,0.956932324,0.421094875,0.016169747,0.001690011,0.004572551,0.00119,0.000637575,0.00127522,0.00051816
29.1,0.000492393,0.003737666,0.032016773,0.296114174,0.85705508,0.939298385,0.982660402,0.956702414,0.419915479,0.016073526,0.001689927,0.004572551,0.001190001,0.000637577,0.001275221,0.000518484
29.105,0.000492413,0.003737667,0.032016773,0.296114148,0.857055136,0.939298414,0.982659642,0.956471286,0.418737363,0.015978061,0.001689843,0.00457255,0.001190001,0.000637579,0.001275221,0.000518817
29.11,0.000492433,0.003737669,0.032016772,0.296114122,0.857055193,0.939298442,0.982658873,0.956238936,0.417560537,0.015883348,0.001689762,0.00457255,0.001190002,0.000637581,0.001275221,0.00051916
29.115,0.000492452,0.00373767,0.032016772,0.296114096,0.85705525,0.93929847,0.982658095,0.956005359,0.416385011,0.015789381,0.001689682,0.00457255,0.001190003,0.000637583,0.001275221,0.000519513
29.12,0.000492472,0.003737671,0.032016772,0.29611407,0.857055307,0.939298499,0.982657308,0.95577055,0.415210797,0.015696158,0.001689603,0.004572549,0.001190004,0.000637585,0.001275221,0.000519876
29.125,0.000492492,0.003737673,0.032016772,0.296114045,0.857055365,0.939298527,0.982656513,0.955534506,0.41403791,0.015603672,0.001689526,0.004572549,0.001190005,0.000637587,0.001275221,0.00052025
29.13,0.000492511,0.003737674,0.032016772,0.296114019,0.857055422,0.939298554,0.982655709,0.955297223,0.412866352,0.015511919,0.001689451,0.004572549,0.001190006,0.00063759,0.001275221,0.000520634
29.135,0.000492531,0.003737676,0.032016771,0.296113993,0.857055479,0.939298582,0.982654895,0.955058696,0.411696139,0.015420895,0.001689377,0.004572548,0.001190007,0.000637592,0.001275221,0.00052103
29.14,0.000492551,0.003737677,0.032016771,0.296113967,0.857055537,0.93929861,0.982654073,0.954818921,0.410527285,0.015330596,0.001689304,0.004572548,0.001190008,0.000637594,0.001275221,0.000521437
29.145,0.00049257,0.003737679,0.032016771,0.296113941,0.857055594,0.939298637,0.982653241,0.954577896,0.4093598,0.015241014,0.001689233,0.004572548,0.001190009,0.000637596,0.001275222,0.000521855
29.15,0.00049259,0.00373768,0.032016771,0.296113915,0.857055651,0.939298665,0.982652399,0.954335619,0.408193692,0.015152146,0.001689163,0.004572547,0.00119001,0.000637598,0.001275222,0.000522286
29.155,0.00049261,0.003737682,0.032016771,0.296113889,0.857055709,0.939298692,0.982651548,0.954092086,0.407028971,0.015063986,0.001689095,0.004572547,0.001190011,0.000637601,0.001275222,0.000522729
29.16,0.00049263,0.003737683,0.032016771,0.296113863,0.857055766,0.939298719,0.982650687,0.953847295,0.405865646,0.014976527,0.001689028,0.004572547,0.001190012,0.000637603,0.001275222,0.000523185
29.165,0.00049265,0.003737685,0.03201677,0.296113837,0.857055824,0.939298746,0.982649816,0.953601241,0.404703723,0.014889765,0.001688962,0.004572546,0.001190014,0.000637605,0.001275222,0.000523653
29.17,0.00049267,0.003737686,0.03201677,0.296113811,0.857055881,0.939298773,0.982648935,0.953353921,0.40354321,0.014803694,0.001688897,0.004572546,0.001190015,0.000637607,0.001275222,0.000524135
29.175,0.000492689,0.003737687,0.03201677,0.296113785,0.85705594,0.9392988,0.982648045,0.953105332,0.402384118,0.01471831,0.001688833,0.004572546,0.001190016,0.00063761,0.001275222,0.000524631
29.18,0.000492709,0.003737689,0.03201677,0.296113759,0.857055998,0.939298827,0.982647144,0.952855471,0.401226452,0.014633606,0.001688771,0.004572546,0.001190018,0.000637612,0.001275222,0.000525141
29.185,0.000492729,0.00373769,0.03201677,0.296113733,0.857056056,0.939298854,0.982646233,0.952604332,0.400070217,0.014549579,0.001688709,0.004572545,0.001190019,0.000637614,0.001275222,0.000525665
29.19,0.000492748,0.003737692,0.032016769,0.296113706,0.857056115,0.939298881,0.982645312,0.952351909,0.398915425,0.014466225,0.001688649,0.004572545,0.001190021,0.000637616,0.001275223,0.000526204
29.195,0.000492768,0.003737693,0.032016769,0.29611368,0.857056174,0.939298908,0.982644381,0.952098199,0.397762089,0.01438354,0.00168859,0.004572545,0.001190022,0.000637618,0.001275223,0.000526758
29.2,0.000492787,0.003737695,0.032016769,0.296113654,0.857056234,0.939298935,0.98264344,0.951843199,0.396610215,0.014301518,0.001688531,0.004572544,0.001190024,0.000637621,0.001275223,0.000527328
29.205,0.000492807,0.003737696,0.032016769,0.296113628,0.857056293,0.939298961,0.982642488,0.951586904,0.395459813,0.014220156,0.001688474,0.004572544,0.001190026,0.000637623,0.001275223,0.000527914
29.21,0.000492827,0.003737697,0.032016769,0.296113601,0.857056353,0.939298988,0.982641526,0.951329311,0.394310894,0.014139449,0.001688419,0.004572544,0.001190027,0.000637625,0.001275223,0.000528516
29.215,0.000492846,0.003737699,0.032016768,0.296113575,0.857056413,0.939299014,0.982640552,0.951070415,0.393163469,0.014059393,0.001688364,0.004572543,0.001190029,0.000637627,0.001275223,0.000529135
29.22,0.000492866,0.0037377,0.032016768,0.296113549,0.857056473,0.939299041,0.982639568,0.950810215,0.392017548,0.013979983,0.00168831,0.004572543,0.001190031,0.000637629,0.001275223,0.000529771
29.225,0.000492885,0.003737702,0.032016768,0.296113523,0.857056534,0.939299067,0.982638573,0.950548707,0.39087314,0.013901213,0.001688257,0.004572543,0.001190032,0.000637632,0.001275223,0.000530425
29.23,0.000492905,0.003737703,0.032016768,0.296113497,0.857056594,0.939299093,0.982637567,0.950285889,0.38973025,0.013823078,0.001688205,0.004572542,0.001190034,0.000637634,0.001275223,0.000531097
29.235,0.000492924,0.003737704,0.032016768,0.296113471,0.857056654,0.939299119,0.982636549,0.950021756,0.388588887,0.013745574,0.001688154,0.004572542,0.001190036,0.000637636,0.001275223,0.000531787
29.24,0.000492943,0.003737706,0.032016767,0.296113445,0.857056716,0.939299145,0.98263552,0.949756308,0.387449059,0.013668695,0.001688103,0.004572542,0.001190038,0.000637638,0.001275223,0.000532497
29.245,0.000492962,0.003737707,0.032016767,0.296113419,0.857056776,0.93929917,0.98263448,0.949489538,0.38631077,0.013592436,0.001688054,0.004572541,0.00119004,0.00063764,0.001275223,0.000533226
29.25,0.000492981,0.003737708,0.032016767,0.296113394,0.857056836,0.939299195,0.982633428,0.949221443,0.385174029,0.013516794,0.001688005,0.004572541,0.001190041,0.000637642,0.001275223,0.000533975
29.255,0.000493001,0.00373771,0.032016767,0.296113367,0.857056897,0.939299221,0.982632364,0.948952021,0.384038844,0.013441764,0.001687958,0.004572541,0.001190043,0.000637644,0.001275224,0.000534744
29.26,0.00049302,0.003737711,0.032016767,0.296113342,0.857056958,0.939299246,0.982631289,0.948681266,0.382905217,0.01336734,0.00168791,0.00457254,0.001190045,0.000637646,0.001275224,0.000535535
29.265,0.000493039,0.003737712,0.032016766,0.296113316,0.857057019,0.939299271,0.982630203,0.948409171,0.381773159,0.01329352,0.001687864,0.00457254,0.001190047,0.000637648,0.001275224,0.000536347
29.27,0.000493058,0.003737714,0.032016766,0.29611329,0.857057079,0.939299296,0.982629104,0.948135735,0.380642685,0.013220302,0.001687819,0.00457254,0.001190049,0.00063765,0.001275224,0.000537182
29.275,0.000493077,0.003737715,0.032016766,0.296113264,0.85705714,0.939299321,0.982627994,0.947860954,0.379513796,0.013147678,0.001687775,0.004572539,0.001190051,0.000637652,0.001275224,0.000538039
29.28,0.000493096,0.003737716,0.032016766,0.296113237,0.857057201,0.939299346,0.982626872,0.947584821,0.378386503,0.013075647,0.001687731,0.004572539,0.001190053,0.000637654,0.001275224,0.00053892
29.285,0.000493115,0.003737718,0.032016766,0.296113211,0.857057262,0.939299371,0.982625737,0.947307335,0.377260819,0.013004205,0.001687688,0.004572539,0.001190055,0.000637656,0.001275224,0.000539825
29.29,0.000493134,0.003737719,0.032016765,0.296113185,0.857057323,0.939299396,0.98262459,0.947028492,0.376136751,0.012933347,0.001687646,0.004572538,0.001190057,0.000637658,0.001275224,0.000540754
29.295,0.000493153,0.003737721,0.032016765,0.296113159,0.857057384,0.93929942,0.98262343,0.946748289,0.37501431,0.012863069,0.001687605,0.004572538,0.001190059,0.00063766,0.001275224,0.000541708
29.3,0.000493172,0.003737722,0.032016765,0.296113132,0.857057446,0.939299445,0.982622258,0.946466723,0.373893502,0.012793367,0.001687565,0.004572538,0.001190061,0.000637663,0.001275224,0.000542688
29.305,0.000493191,0.003737723,0.032016765,0.296113106,0.857057507,0.93929947,0.982621072,0.946183792,0.372774334,0.012724234,0.001687526,0.004572537,0.001190064,0.000637665,0.001275224,0.000543695
29.31,0.000493211,0.003737725,0.032016765,0.29611308,0.857057569,0.939299494,0.982619874,0.945899491,0.371656815,0.012655669,0.001687487,0.004572537,0.001190066,0.000637667,0.001275224,0.000544728
29.315,0.00049323,0.003737726,0.032016764,0.296113054,0.857057631,0.939299519,0.982618663,0.945613819,0.370540951,0.012587666,0.001687449,0.004572536,0.001190068,0.000637669,0.001275224,0.00054579
29.32,0.000493249,0.003737727,0.032016764,0.296113027,0.857057694,0.939299543,0.982617438,0.945326771,0.369426747,0.01252022,0.001687411,0.004572536,0.00119007,0.000637671,0.001275225,0.000546879
29.325,0.000493268,0.003737729,0.032016764,0.296113001,0.857057757,0.939299568,0.9826162,0.945038344,0.368314211,0.012453328,0.001687375,0.004572536,0.001190073,0.000637673,0.001275225,0.000547998
29.33,0.000493287,0.00373773,0.032016764,0.296112975,0.85705782,0.939299592,0.982614949,0.944748534,0.367203349,0.012386985,0.001687339,0.004572535,0.001190075,0.000637675,0.001275225,0.000549146
29.335,0.000493306,0.003737732,0.032016764,0.296112949,0.857057882,0.939299616,0.982613684,0.944457337,0.366094166,0.012321188,0.001687304,0.004572535,0.001190077,0.000637677,0.001275225,0.000550325
29.34,0.000493325,0.003737733,0.032016763,0.296112922,0.857057946,0.93929964,0.982612406,0.944164747,0.364986672,0.012255935,0.001687269,0.004572535,0.00119008,0.000637679,0.001275225,0.000551535
29.345,0.000493344,0.003737734,0.032016763,0.296112896,0.857058009,0.939299664,0.982611114,0.943870761,0.363880878,0.012191221,0.001687236,0.004572534,0.001190082,0.000637681,0.001275225,0.000552776
29.35,0.000493363,0.003737736,0.032016763,0.29611287,0.857058072,0.939299688,0.982609808,0.943575377,0.362776788,0.012127041,0.001687203,0.004572534,0.001190085,0.000637683,0.001275225,0.000554051
29.355,0.000493382,0.003737737,0.032016763,0.296112844,0.857058135,0.939299711,0.982608489,0.943278589,0.361674411,0.012063394,0.00168717,0.004572533,0.001190087,0.000637685,0.001275225,0.000555359
29.36,0.000493401,0.003737739,0.032016762,0.296112818,0.857058199,0.939299735,0.982607155,0.942980394,0.360573759,0.012000276,0.001687139,0.004572533,0.00119009,0.000637687,0.001275225,0.000556701
29.365,0.00049342,0.00373774,0.032016762,0.296112792,0.857058262,0.939299758,0.982605806,0.942680789,0.35947484,0.011937682,0.001687108,0.004572533,0.001190093,0.000637689,0.001275225,0.000558078
29.37,0.000493439,0.003737741,0.032016762,0.296112766,0.857058325,0.939299782,0.982604443,0.942379773,0.358377662,0.011875609,0.001687078,0.004572532,0.001190095,0.000637691,0.001275225,0.00055949
29.375,0.000493458,0.003737743,0.032016762,0.29611274,0.857058388,0.939299805,0.982603065,0.942077342,0.357282231,0.011814052,0.001687049,0.004572532,0.001190098,0.000637693,0.001275226,0.00056094
29.38,0.000493477,0.003737744,0.032016762,0.296112713,0.857058452,0.939299828,0.982601672,0.941773494,0.356188555,0.011753007,0.00168702,0.004572532,0.001190101,0.000637695,0.001275226,0.000562427
29.385,0.000493496,0.003737745,0.032016761,0.296112687,0.857058515,0.939299851,0.982600264,0.941468225,0.355096641,0.011692471,0.001686992,0.004572531,0.001190103,0.000637697,0.001275226,0.000563953
29.39,0.000493515,0.003737747,0.032016761,0.296112661,0.857058579,0.939299874,0.982598841,0.941161534,0.354006493,0.011632438,0.001686964,0.004572531,0.001190106,0.000637699,0.001275226,0.000565518
29.395,0.000493533,0.003737748,0.032016761,0.296112634,0.857058642,0.939299897,0.982597402,0.940853416,0.352918118,0.011572905,0.001686937,0.004572531,0.001190109,0.000637701,0.001275226,0.000567124
29.4,0.000493552,0.003737749,0.032016761,0.296112608,0.857058705,0.93929992,0.982595948,0.94054387,0.351831522,0.011513868,0.001686911,0.00457253,0.001190112,0.000637703,0.001275226,0.000568771
29.405,0.000493571,0.003737751,0.032016761,0.296112581,0.857058769,0.939299943,0.982594479,0.940232891,0.350746707,0.011455322,0.001686885,0.00457253,0.001190114,0.000637704,0.001275226,0.00057046
29.41,0.000493589,0.003737752,0.03201676,0.296112555,0.857058833,0.939299965,0.982592994,0.939920473,0.349663681,0.011397265,0.001686859,0.00457253,0.001190117,0.000637706,0.001275226,0.000572193
29.415,0.000493608,0.003737753,0.03201676,0.296112528,0.857058897,0.939299988,0.982591493,0.939606616,0.348582454,0.011339694,0.001686834,0.004572529,0.00119012,0.000637708,0.001275226,0.00057397
29.42,0.000493626,0.003737755,0.03201676,0.296112501,0.857058962,0.939300011,0.982589976,0.939291314,0.347503028,0.011282604,0.00168681,0.004572529,0.001190123,0.00063771,0.001275226,0.000575792
29.425,0.000493645,0.003737756,0.03201676,0.296112475,0.857059027,0.939300034,0.982588443,0.938974564,0.346425413,0.011225992,0.001686786,0.004572529,0.001190125,0.000637712,0.001275226,0.000577661
29.43,0.000493664,0.003737757,0.03201676,0.296112448,0.857059092,0.939300056,0.982586894,0.938656362,0.345349615,0.011169856,0.001686763,0.004572528,0.001190128,0.000637713,0.001275227,0.000579577
29.435,0.000493682,0.003737759,0.032016759,0.296112422,0.857059157,0.939300079,0.982585329,0.938336705,0.344275641,0.011114191,0.00168674,0.004572528,0.001190131,0.000637715,0.001275227,0.000581542
29.44,0.0004937,0.00373776,0.032016759,0.296112395,0.857059223,0.939300102,0.982583746,0.938015589,0.343203503,0.011058995,0.001686718,0.004572528,0.001190134,0.000637717,0.001275227,0.000583557
29.445,0.000493719,0.003737761,0.032016759,0.296112369,0.857059289,0.939300124,0.982582147,0.937693016,0.342133206,0.011004262,0.001686696,0.004572527,0.001190137,0.000637719,0.001275227,0.000585622
29.45,0.000493737,0.003737763,0.032016759,0.296112342,0.857059355,0.939300146,0.982580531,0.937368979,0.34106475,0.01094999,0.001686674,0.004572527,0.00119014,0.00063772,0.001275227,0.000587739
29.455,0.000493756,0.003737764,0.032016758,0.296112316,0.85705942,0.939300168,0.982578898,0.937043475,0.339998148,0.010896175,0.001686653,0.004572526,0.001190142,0.000637722,0.001275227,0.000589909
29.46,0.000493774,0.003737765,0.032016758,0.296112289,0.857059487,0.939300191,0.982577247,0.936716505,0.338933405,0.010842812,0.001686632,0.004572526,0.001190145,0.000637724,0.001275227,0.000592134
29.465,0.000493792,0.003737767,0.032016758,0.296112263,0.857059553,0.939300213,0.982575579,0.936388063,0.33787052,0.010789898,0.001686612,0.004572526,0.001190148,0.000637725,0.001275227,0.000594414
29.47,0.000493811,0.003737768,0.032016758,0.296112237,0.857059619,0.939300234,0.982573894,0.936058148,0.336809504,0.010737429,0.001686592,0.004572525,0.001190151,0.000637727,0.001275227,0.000596751
29.475,0.000493829,0.003737769,0.032016757,0.29611221,0.857059685,0.939300256,0.98257219,0.935726757,0.335750359,0.010685402,0.001686573,0.004572525,0.001190154,0.000637729,0.001275228,0.000599147
29.48,0.000493848,0.003737771,0.032016757,0.296112184,0.857059751,0.939300278,0.982570469,0.935393885,0.334693086,0.010633812,0.001686553,0.004572524,0.001190157,0.000637731,0.001275228,0.000601601
29.485,0.000493866,0.003737772,0.032016757,0.296112158,0.857059818,0.939300299,0.98256873,0.935059528,0.333637693,0.010582657,0.001686534,0.004572524,0.00119016,0.000637732,0.001275228,0.000604117
29.49,0.000493885,0.003737773,0.032016757,0.296112131,0.857059884,0.939300321,0.982566973,0.934723683,0.332584188,0.010531935,0.001686515,0.004572524,0.001190163,0.000637734,0.001275228,0.000606695
29.495,0.000493903,0.003737775,0.032016757,0.296112105,0.85705995,0.939300342,0.982565198,0.934386346,0.331532572,0.01048164,0.001686497,0.004572523,0.001190166,0.000637735,0.001275228,0.000609337
29.5,0.000493922,0.003737776,0.032016756,0.296112078,0.857060016,0.939300363,0.982563404,0.934047514,0.330482854,0.010431771,0.001686479,0.004572523,0.001190169,0.000637737,0.001275228,0.000612044
29.505,0.000493941,0.003737777,0.032016756,0.296112052,0.857060083,0.939300385,0.982561592,0.933707183,0.329435038,0.010382325,0.001686461,0.004572522,0.001190172,0.000637739,0.001275228,0.000614817
29.51,0.000493959,0.003737779,0.032016756,0.296112026,0.85706015,0.939300406,0.982559761,0.933365348,0.328389132,0.010333299,0.001686444,0.004572522,0.001190175,0.00063774,0.001275229,0.000617658
29.515,0.000493978,0.00373778,0.032016756,0.296111999,0.857060216,0.939300427,0.982557911,0.933022008,0.327345146,0.010284691,0.001686427,0.004572521,0.001190178,0.000637742,0.001275229,0.000620569
29.52,0.000493996,0.003737782,0.032016755,0.296111972,0.857060283,0.939300448,0.982556041,0.932677161,0.326303082,0.010236495,0.001686411,0.004572521,0.001190181,0.000637744,0.001275229,0.000623552
29.525,0.000494015,0.003737783,0.032016755,0.296111946,0.85706035,0.939300469,0.982554153,0.932330804,0.325262945,0.010188709,0.001686394,0.004572521,0.001190185,0.000637745,0.001275229,0.000626606
29.53,0.000494033,0.003737784,0.032016755,0.296111919,0.857060418,0.93930049,0.982552244,0.931982932,0.324224744,0.010141331,0.001686378,0.00457252,0.001190188,0.000637747,0.001275229,0.000629735
29.535,0.000494052,0.003737786,0.032016755,0.296111893,0.857060485,0.939300511,0.982550316,0.931633545,0.323188482,0.010094356,0.001686363,0.00457252,0.001190191,0.000637748,0.00127523,0.00063294
29.54,0.00049407,0.003737787,0.032016754,0.296111866,0.857060553,0.939300532,0.982548368,0.931282639,0.322154165,0.010047782,0.001686347,0.004572519,0.001190194,0.00063775,0.00127523,0.000636223
29.545,0.000494089,0.003737788,0.032016754,0.296111839,0.857060621,0.939300553,0.9825464,0.930930214,0.321121796,0.010001604,0.001686332,0.004572519,0.001190197,0.000637752,0.00127523,0.000639585
29.55,0.000494108,0.00373779,0.032016754,0.296111813,0.85706069,0.939300574,0.982544411,0.930576264,0.320091379,0.00995582,0.001686318,0.004572519,0.0011902,0.000637753,0.00127523,0.000643027
29.555,0.000494126,0.003737791,0.032016754,0.296111786,0.857060758,0.939300595,0.982542403,0.930220787,0.319062916,0.009910427,0.001686303,0.004572518,0.001190203,0.000637755,0.001275231,0.000646552
29.56,0.000494145,0.003737793,0.032016753,0.29611176,0.857060827,0.939300615,0.982540373,0.929863778,0.318036414,0.009865422,0.001686289,0.004572518,0.001190207,0.000637756,0.001275231,0.000650162
29.565,0.000494163,0.003737794,0.032016753,0.296111733,0.857060896,0.939300636,0.982538323,0.929505235,0.31701188,0.009820803,0.001686275,0.004572518,0.00119021,0.000637758,0.001275231,0.000653858
29.57,0.000494181,0.003737795,0.032016753,0.296111707,0.857060965,0.939300656,0.982536252,0.929145156,0.315989316,0.009776565,0.001686262,0.004572517,0.001190213,0.000637759,0.001275231,0.000657641
29.575,0.0004942,0.003737797,0.032016753,0.296111681,0.857061034,0.939300677,0.982534159,0.928783535,0.314968727,0.009732707,0.001686248,0.004572517,0.001190216,0.00063776,0.001275232,0.000661515
29.58,0.000494218,0.003737798,0.032016752,0.296111655,0.857061103,0.939300697,0.982532046,0.928420369,0.313950118,0.009689226,0.001686236,0.004572516,0.001190219,0.000637762,0.001275232,0.000665481
29.585,0.000494236,0.003737799,0.032016752,0.296111629,0.857061172,0.939300717,0.982529911,0.928055654,0.3129335,0.009646121,0.001686223,0.004572516,0.001190222,0.000637763,0.001275232,0.00066954
29.59,0.000494254,0.0037378,0.032016752,0.296111603,0.857061241,0.939300737,0.982527754,0.92768939,0.311918877,0.009603388,0.001686211,0.004572516,0.001190225,0.000637765,0.001275232,0.000673695
29.595,0.000494273,0.003737802,0.032016752,0.296111577,0.85706131,0.939300757,0.982525575,0.927321575,0.310906253,0.009561023,0.001686199,0.004572515,0.001190229,0.000637766,0.001275233,0.000677948
